"date","location","polarity"
2020-07-03,"California",0
2020-07-03,"California",-0.65
2020-07-04,"California",0.2
2020-07-04,"California",0.108712121212121
2020-07-05,"California",0
2020-07-05,"California",-0.15
2020-07-06,"California",0.025
2020-07-06,"California",0.0866161616161616
2020-07-06,"California",0.135497835497835
2020-07-07,"California",0.142857142857143
2020-07-07,"California",-0.228409090909091
2020-07-07,"California",0.25
2020-07-08,"California",-0.0666666666666667
2020-07-08,"California",0.238888888888889
2020-07-09,"California",0.261111111111111
2020-07-09,"California",0.164166666666667
2020-07-10,"California",0.8
2020-07-10,"California",0
2020-07-10,"California",-0.218518518518519
2020-07-11,"California",-0.0836375661375661
2020-07-11,"California",-0.12
2020-07-11,"California",0.110467532467532
2020-07-12,"California",0.166666666666667
2020-07-12,"California",-0.0928571428571429
2020-07-12,"California",-0.0594202898550725
2020-07-13,"California",-0.125
2020-07-14,"California",0
2020-07-14,"California",-0.25
2020-07-14,"California",-0.166666666666667
2020-07-15,"California",0
2020-07-15,"California",-0.136666666666667
2020-07-15,"California",-0.15
2020-07-16,"California",-0.104166666666667
2020-07-16,"California",-0.714285714285714
2020-07-17,"California",0.147272727272727
2020-07-17,"California",-0.0518518518518519
2020-07-18,"California",-0.120871985157699
2020-07-18,"California",-0.0819015444015444
2020-07-19,"California",0.3
2020-07-20,"California",0.5
2020-07-20,"California",0
2020-07-20,"California",-0.0277777777777778
2020-07-21,"California",0.06
2020-07-21,"California",0.1
2020-07-22,"California",0.13125
2020-07-22,"California",0
2020-07-22,"California",0.189206349206349
2020-07-23,"California",-0.00518707482993197
2020-07-23,"California",0.0907828282828283
2020-07-23,"California",0.052483164983165
2020-07-24,"California",-0.0212121212121212
2020-07-24,"California",0
2020-07-25,"California",-0.0382575757575758
2020-07-25,"California",0.4
2020-07-25,"California",0.332727272727273
2020-07-26,"California",0.261904761904762
2020-07-26,"California",0.0545454545454546
2020-07-27,"California",0.55
2020-07-27,"California",0.075
2020-07-27,"California",-0.2
2020-07-28,"California",0.03
2020-07-28,"California",-0.1
2020-07-28,"California",-0.0185185185185185
2020-07-29,"California",0.216666666666667
2020-07-29,"California",0.0571428571428572
2020-07-29,"California",0.0555808080808081
2020-07-30,"California",0.04625
2020-07-30,"California",0.28
2020-07-30,"California",-0.0364417989417989
2020-07-31,"California",-0.0416666666666667
2020-08-01,"California",0.0288492564534231
2020-08-01,"California",-0.0431006493506493
2020-08-01,"California",-0.010301383925545
2020-08-02,"California",-0.0677083333333333
2020-08-02,"California",-0.0272108843537415
2020-08-03,"California",0.237777777777778
2020-08-03,"California",0
2020-08-03,"California",-0.0333333333333333
2020-08-04,"California",0.0653409090909091
2020-08-04,"California",-0.0856060606060606
2020-08-04,"California",-0.180555555555556
2020-08-05,"California",-0.145833333333333
2020-08-05,"California",-0.2
2020-08-05,"California",-0.2
2020-08-06,"California",-0.111111111111111
2020-08-06,"California",-0.125
2020-08-07,"California",0
2020-08-07,"California",-0.135714285714286
2020-08-07,"California",-0.0440476190476191
2020-08-08,"California",0.25
2020-08-08,"California",0.169047619047619
2020-08-08,"California",0.150416666666667
2020-08-09,"California",-0.0506172839506173
2020-08-09,"California",0.136363636363636
2020-08-09,"California",0.288541666666667
2020-08-10,"California",-0.0581335331335331
2020-08-10,"California",0.149404761904762
2020-08-11,"California",0.15
2020-08-11,"California",0.226666666666667
2020-08-11,"California",0.0994047619047619
2020-08-12,"California",-0.0285714285714285
2020-08-12,"California",0.0632575757575758
2020-08-13,"California",0.0714285714285714
2020-08-13,"California",-0.1
2020-08-13,"California",-0.25
2020-08-14,"California",0.3
2020-08-14,"California",-0.05
2020-08-15,"California",-0.0333333333333333
2020-08-15,"California",0.4125
2020-08-15,"California",0.145454545454545
2020-08-16,"California",0.25
2020-08-16,"California",0
2020-08-17,"California",-0.134615384615385
2020-08-17,"California",0
2020-08-17,"California",-0.0341636904761905
2020-08-18,"California",0
2020-08-18,"California",-0.0583333333333333
2020-08-18,"California",-0.00657894736842106
2020-08-19,"California",0.0637152777777778
2020-08-19,"California",0.0946180555555556
2020-08-20,"California",0.0229166666666667
2020-08-20,"California",-0.0660714285714286
2020-08-20,"California",-0.0581501831501832
2020-08-21,"California",-0.0994318181818182
2020-08-21,"California",0.218939393939394
2020-08-21,"California",0.101236044657097
2020-08-22,"California",0.0875824175824176
2020-08-22,"California",-0.0865079365079365
2020-08-22,"California",0.0248316498316498
2020-08-23,"California",-0.5
2020-08-23,"California",0.0378306878306878
2020-08-24,"California",0.5
2020-08-24,"California",-0.0333333333333333
2020-08-24,"California",0.148601398601399
2020-08-25,"California",0.381578947368421
2020-08-25,"California",0.5
2020-08-25,"California",0.0624166666666667
2020-08-26,"California",-0.166666666666667
2020-08-27,"California",0.0982142857142857
2020-08-27,"California",0.445714285714286
2020-08-27,"California",0.0333333333333333
2020-08-28,"California",0
2020-08-29,"California",0.125
2020-08-29,"California",0.1
2020-08-30,"California",0
2020-08-30,"California",-0.267261904761905
2020-08-31,"California",-0.516666666666667
2020-08-31,"California",0
2020-08-31,"California",0.331628014842301
2020-09-01,"California",0.070439084724799
2020-09-02,"California",0.7
2020-09-02,"California",0
2020-09-02,"California",0.194636363636364
2020-09-03,"California",0
2020-09-03,"California",0.1
2020-09-04,"California",0.08
2020-09-04,"California",0.2
2020-09-05,"California",0.0555555555555555
2020-09-06,"California",-0.00925925925925926
2020-09-07,"California",-0.140625
2020-09-07,"California",-0.124038461538462
2020-09-08,"California",0
2020-09-08,"California",-0.0166666666666667
2020-09-08,"California",-0.025
2020-09-09,"California",0
2020-09-09,"California",0.136363636363636
2020-09-09,"California",0.11030303030303
2020-09-10,"California",0.08
2020-09-10,"California",0.133333333333333
2020-09-10,"California",0.068859649122807
2020-09-11,"California",-0.095
2020-09-11,"California",-0.01
2020-09-12,"California",-0.0666666666666667
2020-09-12,"California",0.0333333333333333
2020-09-12,"California",0.0201298701298701
2020-09-13,"California",0
2020-09-13,"California",-0.0333333333333334
2020-09-13,"California",0.153968253968254
2020-09-14,"California",-0.0666666666666667
2020-09-14,"California",0.0569444444444445
2020-09-14,"California",0.13525641025641
2020-09-15,"California",-0.133333333333333
2020-09-15,"California",0.2
2020-09-15,"California",0.319480519480519
2020-09-16,"California",-0.068
2020-09-16,"California",0.25
2020-09-16,"California",-0.143928571428571
2020-09-17,"California",0
2020-09-17,"California",0.233928571428571
2020-09-17,"California",-0.0754329004329004
2020-09-18,"California",0.101785714285714
2020-09-18,"California",0.0361111111111111
2020-09-18,"California",0.0818181818181818
2020-09-19,"California",-0.0448773448773449
2020-09-19,"California",0.05
2020-09-19,"California",0.14400826446281
2020-09-20,"California",0.0333333333333333
2020-09-20,"California",-0.1
2020-09-20,"California",0.0890909090909091
2020-09-21,"California",0.054040404040404
2020-09-21,"California",0.0359090909090909
2020-09-22,"California",-0.65
2020-09-22,"California",0.00892857142857141
2020-09-22,"California",0.0944444444444445
2020-09-23,"California",0.00568181818181818
2020-09-23,"California",0.208939393939394
2020-09-24,"California",0.2
2020-09-24,"California",-0.0183838383838384
2020-09-25,"California",0.285416666666667
2020-09-25,"California",0
2020-09-25,"California",0
2020-09-26,"California",0.025
2020-09-26,"California",5.55111512312578e-18
2020-09-26,"California",0.171212121212121
2020-09-27,"California",0
2020-09-27,"California",0
2020-09-27,"California",0
2020-09-28,"California",-0.23125
2020-09-28,"California",0.0375
2020-09-28,"California",0.122910927456382
2020-09-29,"California",-0.55
2020-09-29,"California",-0.0966666666666667
2020-09-29,"California",0.142551020408163
2020-09-30,"California",0.140814393939394
2020-09-30,"California",0.0939393939393939
2020-09-30,"California",0.141208791208791
2020-10-01,"California",0.0444444444444444
2020-10-01,"California",-0.3
2020-10-01,"California",-0.105492424242424
2020-10-02,"California",0.0378787878787879
2020-10-02,"California",0.0763888888888889
2020-10-02,"California",0
2020-10-03,"California",0.229166666666667
2020-10-03,"California",-0.0916666666666667
2020-10-03,"California",0.0340909090909091
2020-10-04,"California",0.085
2020-10-04,"California",0.45
2020-10-04,"California",0.0918067226890756
2020-10-05,"California",-0.0131890331890332
2020-10-05,"California",0.0656655844155844
2020-10-06,"California",0.22603305785124
2020-10-06,"California",0.265
2020-10-06,"California",0.154166666666667
2020-10-07,"California",0.0458553791887125
2020-10-07,"California",0.0357142857142857
2020-10-07,"California",-0.189285714285714
2020-10-08,"California",0
2020-10-08,"California",0.0833333333333333
2020-10-08,"California",-0.166666666666667
2020-10-09,"California",-0.12
2020-10-09,"California",0.333333333333333
2020-10-09,"California",0.187179487179487
2020-10-10,"California",0.176666666666667
2020-10-10,"California",-0.132619047619048
2020-10-10,"California",0.0324900793650794
2020-10-11,"California",0.258333333333333
2020-10-12,"California",0
2020-10-12,"California",-0.01875
2020-10-12,"California",-0.00336257309941521
2020-10-13,"California",-0.028125
2020-10-13,"California",0.26
2020-10-13,"California",0.3
2020-10-14,"California",0.159180035650624
2020-10-14,"California",0
2020-10-14,"California",0.0667285095856524
2020-10-15,"California",-0.0532051282051282
2020-10-15,"California",-0.00357142857142859
2020-10-15,"California",-0.136868686868687
2020-10-16,"California",0.108333333333333
2020-10-16,"California",0.145714285714286
2020-10-16,"California",-0.277281746031746
2020-10-17,"California",0.102597402597403
2020-10-17,"California",0.074025974025974
2020-10-17,"California",0.213076923076923
2020-10-18,"California",-0.0240388007054674
2020-10-18,"California",-0.211111111111111
2020-10-18,"California",-0.0213995354239257
2020-02-01,"Colorado",0.238418064080179
2020-02-02,"Colorado",0.740576576441526
2020-02-03,"Colorado",0.154925387352705
2020-02-04,"Colorado",-0.182065442670137
2020-02-05,"Colorado",0.118055555555556
2020-02-05,"Colorado",0.118055555555556
2020-02-06,"Colorado",0.438698440790176
2020-02-07,"Colorado",-0.761089044623077
2020-02-08,"Colorado",-0.281195886433125
2020-02-09,"Colorado",-0.108980693854392
2020-02-10,"Colorado",-0.87237876933068
2020-02-11,"Colorado",-0.0325
2020-02-11,"Colorado",0.283333333333333
2020-02-11,"Colorado",0.283333333333333
2020-02-12,"Colorado",0.251644163392484
2020-02-13,"Colorado",0
2020-02-13,"Colorado",0.25
2020-02-14,"Colorado",-0.958791950717568
2020-02-15,"Colorado",-0.949738039169461
2020-02-16,"Colorado",-0.507926617283374
2020-02-17,"Colorado",0.3625
2020-02-18,"Colorado",-0.292052595410496
2020-02-19,"Colorado",0.26734693877551
2020-02-20,"Colorado",-0.407745966222137
2020-02-21,"Colorado",0.163188654463738
2020-02-22,"Colorado",-0.87268453836441
2020-02-23,"Colorado",0.05
2020-02-24,"Colorado",-0.360163315199316
2020-02-25,"Colorado",0.25
2020-02-26,"Colorado",0.0725
2020-02-27,"Colorado",0.713051453232765
2020-02-28,"Colorado",0.125
2020-02-28,"Colorado",-0.0310897435897436
2020-02-28,"Colorado",-0.185530303030303
2020-02-29,"Colorado",-0.657778725028038
2020-03-01,"Colorado",-0.232567121740431
2020-03-02,"Colorado",0.289393939393939
2020-03-03,"Colorado",-0.0048776455026455
2020-03-03,"Colorado",-0.0195740975816164
2020-03-04,"Colorado",-0.646003461908549
2020-03-05,"Colorado",0
2020-03-06,"Colorado",0
2020-03-07,"Colorado",0.0597293199971318
2020-03-08,"Colorado",0.855226390063763
2020-03-09,"Colorado",0.928364985156804
2020-03-10,"Colorado",0.1
2020-03-10,"Colorado",-0.611111111111111
2020-03-11,"Colorado",0.529821468517184
2020-03-12,"Colorado",-0.804477690719068
2020-03-13,"Colorado",-0.0625
2020-03-14,"Colorado",0
2020-03-15,"Colorado",-0.195625365711749
2020-03-16,"Colorado",-0.883209362626076
2020-03-17,"Colorado",-0.10625
2020-03-18,"Colorado",-0.819969017989933
2020-03-19,"Colorado",0.0424233376979828
2020-03-20,"Colorado",-0.166666666666667
2020-03-21,"Colorado",0.403755447361618
2020-03-22,"Colorado",-0.0296296296296296
2020-03-22,"Colorado",-0.0296296296296296
2020-03-23,"Colorado",-0.1875
2020-03-24,"Colorado",-0.0351322751322751
2020-03-24,"Colorado",0.00833333333333332
2020-03-24,"Colorado",0.0201569264069264
2020-03-25,"Colorado",0.025
2020-03-25,"Colorado",0.0833333333333333
2020-03-25,"Colorado",0.0833333333333333
2020-03-26,"Colorado",0.310666983481497
2020-03-27,"Colorado",0.656124197412282
2020-03-28,"Colorado",-0.372001857031137
2020-03-29,"Colorado",-0.810050834901631
2020-03-30,"Colorado",-0.580678009893745
2020-03-31,"Colorado",0.786920403130352
2020-04-01,"Colorado",0.248115310445428
2020-04-02,"Colorado",0
2020-04-03,"Colorado",-0.909636099357158
2020-04-04,"Colorado",-0.483961539808661
2020-04-05,"Colorado",0.539327323902398
2020-04-06,"Colorado",0
2020-04-07,"Colorado",0.552422057371587
2020-04-08,"Colorado",-0.464216564781964
2020-04-09,"Colorado",-0.764717523939908
2020-04-10,"Colorado",0
2020-04-10,"Colorado",0
2020-04-11,"Colorado",0.396507462020963
2020-04-12,"Colorado",-0.53875084919855
2020-04-13,"Colorado",0.628250771202147
2020-04-14,"Colorado",0.169444444444444
2020-04-14,"Colorado",0.127272727272727
2020-04-15,"Colorado",0.283858998144712
2020-04-16,"Colorado",-0.209334236104041
2020-04-17,"Colorado",0.074228323996067
2020-04-18,"Colorado",-0.02421875
2020-04-18,"Colorado",-0.2
2020-04-18,"Colorado",-0.0755050505050505
2020-04-19,"Colorado",0.392346281558275
2020-04-20,"Colorado",-0.283936815802008
2020-04-21,"Colorado",-0.041814514901489
2020-04-22,"Colorado",0
2020-04-23,"Colorado",-0.981371322646737
2020-04-24,"Colorado",0.252
2020-04-25,"Colorado",0.128571428571429
2020-04-25,"Colorado",0.383333333333333
2020-04-26,"Colorado",0
2020-04-27,"Colorado",-0.82941488083452
2020-04-28,"Colorado",0.45515262009576
2020-04-29,"Colorado",0.0666666666666667
2020-04-30,"Colorado",0.7
2020-05-01,"Colorado",0.0896291728131473
2020-05-02,"Colorado",0.982196405064315
2020-05-03,"Colorado",-0.506139452103525
2020-05-04,"Colorado",0.9327821158804
2020-05-05,"Colorado",0.266666666666667
2020-05-06,"Colorado",0.312142857142857
2020-05-06,"Colorado",0.258333333333333
2020-05-07,"Colorado",-0.155757575757576
2020-05-08,"Colorado",0.00520833333333333
2020-05-08,"Colorado",0.1
2020-05-08,"Colorado",0.1
2020-05-09,"Colorado",0.872586931567639
2020-05-10,"Colorado",0.492743658833206
2020-05-11,"Colorado",-0.60285459458828
2020-05-12,"Colorado",-0.962571939453483
2020-05-13,"Colorado",-0.279560972936451
2020-05-14,"Colorado",0.1
2020-05-15,"Colorado",-0.31134354416281
2020-05-16,"Colorado",0.659860666375607
2020-05-17,"Colorado",0.181900295428932
2020-05-18,"Colorado",0.454604140482843
2020-05-19,"Colorado",-0.609206354711205
2020-05-20,"Colorado",0
2020-05-20,"Colorado",-0.0818181818181818
2020-05-20,"Colorado",-0.3
2020-05-21,"Colorado",0.0532312989234924
2020-05-22,"Colorado",0.15
2020-05-23,"Colorado",-0.1
2020-05-24,"Colorado",0.769598801154643
2020-05-25,"Colorado",-0.282995375338942
2020-05-26,"Colorado",0
2020-05-26,"Colorado",0
2020-05-27,"Colorado",-0.14375
2020-05-28,"Colorado",0.651364529971033
2020-05-29,"Colorado",0.857249645516276
2020-05-30,"Colorado",0.0659498735330999
2020-05-31,"Colorado",0.0928571428571429
2020-06-01,"Colorado",0.14
2020-06-01,"Colorado",-0.0857142857142857
2020-06-01,"Colorado",0.429166666666667
2020-06-02,"Colorado",-0.105939918197691
2020-06-03,"Colorado",0.0958333333333333
2020-06-03,"Colorado",0.211038961038961
2020-06-03,"Colorado",0
2020-06-04,"Colorado",0.2875
2020-06-04,"Colorado",0.22
2020-06-05,"Colorado",-0.107777777777778
2020-06-05,"Colorado",0.1
2020-06-05,"Colorado",0.245454545454545
2020-06-06,"Colorado",0.813320946879685
2020-06-07,"Colorado",-0.125
2020-06-08,"Colorado",-0.397374518681318
2020-06-09,"Colorado",0.616105031222105
2020-06-10,"Colorado",0.337142857142857
2020-06-11,"Colorado",0.653626038692892
2020-06-12,"Colorado",0.252926840912551
2020-06-13,"Colorado",0
2020-06-14,"Colorado",-0.375
2020-06-15,"Colorado",0.3
2020-06-15,"Colorado",0.45
2020-06-16,"Colorado",0.357142857142857
2020-06-17,"Colorado",-0.503139536827803
2020-06-18,"Colorado",-0.107142857142857
2020-06-19,"Colorado",-0.90048433188349
2020-06-20,"Colorado",-0.23871540883556
2020-06-21,"Colorado",0.270818563643843
2020-06-22,"Colorado",-0.672480656765401
2020-06-23,"Colorado",-0.822971957735717
2020-06-24,"Colorado",0.733631771523505
2020-06-25,"Colorado",-0.0993664129637182
2020-06-26,"Colorado",-0.147222222222222
2020-06-26,"Colorado",-0.2
2020-06-26,"Colorado",0
2020-06-27,"Colorado",-0.838976664002985
2020-06-28,"Colorado",-0.25
2020-06-29,"Colorado",-0.834089329931885
2020-06-30,"Colorado",0
2020-07-01,"Colorado",0.110714285714286
2020-07-01,"Colorado",0.166666666666667
2020-07-02,"Colorado",0.4375
2020-07-02,"Colorado",0.0466666666666667
2020-07-02,"Colorado",0.075
2020-07-03,"Colorado",-0.922229089774191
2020-07-04,"Colorado",0.711848608683795
2020-07-05,"Colorado",0.327966885175556
2020-07-06,"Colorado",0.171130952380952
2020-07-07,"Colorado",0.218891583848745
2020-07-08,"Colorado",0
2020-07-08,"Colorado",0
2020-07-09,"Colorado",-0.666666666666667
2020-07-09,"Colorado",-0.0611111111111111
2020-07-09,"Colorado",-0.466666666666667
2020-07-10,"Colorado",0
2020-07-10,"Colorado",-0.119444444444444
2020-07-11,"Colorado",-0.078125
2020-07-12,"Colorado",-0.563870022539049
2020-07-13,"Colorado",-0.512518319766968
2020-07-14,"Colorado",-0.973872091621161
2020-07-15,"Colorado",-0.584597363136709
2020-07-16,"Colorado",-0.5
2020-07-17,"Colorado",0.233333333333333
2020-07-17,"Colorado",0.233333333333333
2020-07-18,"Colorado",-0.608289791736752
2020-07-19,"Colorado",0.0666666666666667
2020-07-20,"Colorado",0.35
2020-07-21,"Colorado",0.0625
2020-07-21,"Colorado",0.1875
2020-07-21,"Colorado",0.307142857142857
2020-07-22,"Colorado",-0.227777777777778
2020-07-23,"Colorado",0.620486525818706
2020-07-24,"Colorado",0.233333333333333
2020-07-24,"Colorado",-0.102564102564103
2020-07-25,"Colorado",0.375
2020-07-26,"Colorado",-0.0185185185185185
2020-07-26,"Colorado",0.194444444444444
2020-07-26,"Colorado",0.179166666666667
2020-07-27,"Colorado",-0.965904775075614
2020-07-28,"Colorado",0.693525963462889
2020-07-29,"Colorado",-0.135416666666667
2020-07-30,"Colorado",0
2020-07-30,"Colorado",0.25
2020-07-30,"Colorado",0.0357954545454545
2020-07-31,"Colorado",-0.0458333333333333
2020-07-31,"Colorado",-0.0458333333333333
2020-08-01,"Colorado",-0.50874587520957
2020-08-02,"Colorado",0.982671319972724
2020-08-03,"Colorado",-0.333703218027949
2020-08-04,"Colorado",-0.1
2020-08-04,"Colorado",0.5
2020-08-04,"Colorado",-0.5
2020-08-05,"Colorado",0.770075061358511
2020-08-06,"Colorado",0.37458276655525
2020-08-07,"Colorado",-0.139391265343875
2020-08-08,"Colorado",0.280289783142507
2020-08-09,"Colorado",0.225
2020-08-10,"Colorado",-0.302112914156169
2020-08-11,"Colorado",-0.945963373407722
2020-08-12,"Colorado",0.355288485065103
2020-08-13,"Colorado",0
2020-08-14,"Colorado",0.611694839317352
2020-08-15,"Colorado",-0.499591161962599
2020-08-16,"Colorado",-0.898315429221839
2020-08-17,"Colorado",0.705193694680929
2020-08-18,"Colorado",-0.347206350415945
2020-08-19,"Colorado",-0.200859276112169
2020-08-20,"Colorado",-0.996666096616536
2020-08-21,"Colorado",0.755311438813806
2020-08-22,"Colorado",-0.0430739792063832
2020-08-23,"Colorado",0.0286128297448158
2020-08-24,"Colorado",-0.925679417792708
2020-08-25,"Colorado",0.922143659554422
2020-08-26,"Colorado",0.83067638752982
2020-08-27,"Colorado",-0.14162439154461
2020-08-28,"Colorado",0
2020-08-29,"Colorado",0.975211068987846
2020-08-30,"Colorado",0.334717519581318
2020-08-31,"Colorado",0.0444444444444445
2020-09-01,"Colorado",0.08
2020-09-02,"Colorado",0.00838961038961039
2020-09-02,"Colorado",0.0133333333333333
2020-09-02,"Colorado",0.0887565528704769
2020-09-03,"Colorado",0.357492033392191
2020-09-04,"Colorado",-0.8601018730551
2020-09-05,"Colorado",-0.04375
2020-09-06,"Colorado",-0.00941661978140473
2020-09-07,"Colorado",0.0266647306270897
2020-09-08,"Colorado",-0.897713810671121
2020-09-09,"Colorado",-0.125506285112351
2020-09-10,"Colorado",0.515421718358994
2020-09-11,"Colorado",0.998164121527225
2020-09-12,"Colorado",0.243386964779347
2020-09-13,"Colorado",-0.694356372114271
2020-09-14,"Colorado",0.0571428571428571
2020-09-15,"Colorado",-0.222222222222222
2020-09-15,"Colorado",0
2020-09-16,"Colorado",-0.397462441585958
2020-09-17,"Colorado",-0.05
2020-09-18,"Colorado",-0.725499384105206
2020-09-19,"Colorado",-0.230809189844877
2020-09-20,"Colorado",-0.798457911238074
2020-09-21,"Colorado",0.05
2020-09-21,"Colorado",0.07
2020-09-22,"Colorado",-0.473153360188007
2020-09-23,"Colorado",0.258152020629495
2020-09-24,"Colorado",0.419222056865692
2020-09-25,"Colorado",-0.025
2020-09-25,"Colorado",0.0666666666666667
2020-09-25,"Colorado",0.134077380952381
2020-09-26,"Colorado",-0.391666666666667
2020-09-27,"Colorado",-0.318672612775117
2020-09-28,"Colorado",0
2020-09-29,"Colorado",0.555117214098573
2020-09-30,"Colorado",0
2020-09-30,"Colorado",0
2020-09-30,"Colorado",0
2020-10-01,"Colorado",-0.108333333333333
2020-10-02,"Colorado",-0.215
2020-10-02,"Colorado",0.35
2020-10-03,"Colorado",-0.316666666666667
2020-10-03,"Colorado",0.177272727272727
2020-10-03,"Colorado",0.233333333333333
2020-10-04,"Colorado",-0.876550802495331
2020-10-05,"Colorado",0.296875
2020-10-06,"Colorado",0
2020-10-06,"Colorado",0.2
2020-10-07,"Colorado",0.886227657087147
2020-10-08,"Colorado",-0.00138888888888888
2020-10-08,"Colorado",0.0333333333333333
2020-10-09,"Colorado",-0.576120876707137
2020-10-10,"Colorado",0.809859503526241
2020-10-11,"Colorado",0.401556802447885
2020-10-12,"Colorado",-0.739801843650639
2020-10-13,"Colorado",-0.0471611721611722
2020-10-14,"Colorado",0
2020-10-14,"Colorado",0
2020-10-15,"Colorado",0.05
2020-10-16,"Colorado",0.099409363232553
2020-10-17,"Colorado",-0.574184561148286
2020-10-18,"Colorado",0.205676655750722
2020-02-01,"Connecticut",0.72559458296746
2020-02-02,"Connecticut",0.559788353275508
2020-02-03,"Connecticut",-0.891235984861851
2020-02-04,"Connecticut",-0.185781937092543
2020-02-05,"Connecticut",-0.16620814986527
2020-02-06,"Connecticut",0.807127157226205
2020-02-07,"Connecticut",0.136363636363636
2020-02-08,"Connecticut",0.442743548192084
2020-02-09,"Connecticut",-0.64970221510157
2020-02-10,"Connecticut",0.289910624269396
2020-02-11,"Connecticut",0.81242196355015
2020-02-12,"Connecticut",-0.663897873368114
2020-02-13,"Connecticut",-0.025
2020-02-14,"Connecticut",0.156844642013311
2020-02-15,"Connecticut",0.327704650349915
2020-02-16,"Connecticut",-0.458178608678281
2020-02-17,"Connecticut",0.890370868612081
2020-02-18,"Connecticut",-0.233041543513536
2020-02-19,"Connecticut",0.654756736010313
2020-02-20,"Connecticut",-0.023791691288352
2020-02-21,"Connecticut",-0.451818138360977
2020-02-22,"Connecticut",0.1040054471232
2020-02-23,"Connecticut",0.398574464954436
2020-02-24,"Connecticut",0
2020-02-25,"Connecticut",0.740400576498359
2020-02-26,"Connecticut",-0.269069966394454
2020-02-27,"Connecticut",-0.809032346121967
2020-02-28,"Connecticut",-0.512900222558528
2020-02-29,"Connecticut",-0.409914538264275
2020-03-01,"Connecticut",0.611150583717972
2020-03-02,"Connecticut",-0.201323540881276
2020-03-03,"Connecticut",-0.151453693397343
2020-03-04,"Connecticut",-0.689389295410365
2020-03-05,"Connecticut",-0.549780786037445
2020-03-06,"Connecticut",-0.125
2020-03-06,"Connecticut",0
2020-03-06,"Connecticut",-0.0212121212121212
2020-03-07,"Connecticut",0.142914734780788
2020-03-08,"Connecticut",0.324296093545854
2020-03-09,"Connecticut",0.570375056471676
2020-03-10,"Connecticut",-0.025
2020-03-11,"Connecticut",0.455296210944653
2020-03-12,"Connecticut",0.682305966969579
2020-03-13,"Connecticut",0.173846153846154
2020-03-14,"Connecticut",0.924927916843444
2020-03-15,"Connecticut",0.649595315568149
2020-03-16,"Connecticut",-0.709732244256884
2020-03-17,"Connecticut",-0.816804803907871
2020-03-18,"Connecticut",-0.708136379253119
2020-03-19,"Connecticut",-0.400040532462299
2020-03-20,"Connecticut",0.5
2020-03-21,"Connecticut",-0.777012320701033
2020-03-22,"Connecticut",-0.307434502523392
2020-03-23,"Connecticut",-0.75879274867475
2020-03-24,"Connecticut",0.606845837086439
2020-03-25,"Connecticut",0.847839148715138
2020-03-26,"Connecticut",-0.168333333333333
2020-03-27,"Connecticut",0.1625
2020-03-28,"Connecticut",0.46722688851878
2020-03-29,"Connecticut",-0.120039239991456
2020-03-30,"Connecticut",0.698694975115359
2020-03-31,"Connecticut",0.117934782608696
2020-04-01,"Connecticut",-0.432121470104903
2020-04-02,"Connecticut",-0.258177082519978
2020-04-03,"Connecticut",0.208690476190476
2020-04-04,"Connecticut",-0.394292225595564
2020-04-05,"Connecticut",-0.75
2020-04-05,"Connecticut",-0.2
2020-04-05,"Connecticut",0.0230566534914361
2020-04-06,"Connecticut",-0.358237441629171
2020-04-07,"Connecticut",-0.89315546862781
2020-04-08,"Connecticut",0.761808246839792
2020-04-09,"Connecticut",0.989493729081005
2020-04-10,"Connecticut",0.1
2020-04-11,"Connecticut",-0.908909075893462
2020-04-12,"Connecticut",-0.0385857527144253
2020-04-13,"Connecticut",-0.239215635694563
2020-04-14,"Connecticut",0.612761896103621
2020-04-15,"Connecticut",0.0634199278429151
2020-04-16,"Connecticut",-0.65843478962779
2020-04-17,"Connecticut",-0.0824981583282351
2020-04-18,"Connecticut",-0.732588564045727
2020-04-19,"Connecticut",-0.325403199065477
2020-04-20,"Connecticut",-0.0896334429271519
2020-04-21,"Connecticut",0.651410579215735
2020-04-22,"Connecticut",0.777021180838346
2020-04-23,"Connecticut",0.947470908053219
2020-04-24,"Connecticut",0.669825220946223
2020-04-25,"Connecticut",0.209090909090909
2020-04-26,"Connecticut",0
2020-04-26,"Connecticut",0.125
2020-04-27,"Connecticut",0.294308169279248
2020-04-28,"Connecticut",-0.987808516714722
2020-04-29,"Connecticut",0.939657877199352
2020-04-30,"Connecticut",-0.591836600098759
2020-05-01,"Connecticut",0.618277106434107
2020-05-02,"Connecticut",-0.766912525519729
2020-05-03,"Connecticut",0.742134359199554
2020-05-04,"Connecticut",0.60227981954813
2020-05-05,"Connecticut",-0.165881496388465
2020-05-06,"Connecticut",0.442373472265899
2020-05-07,"Connecticut",0.0114640761166811
2020-05-08,"Connecticut",0.635472440160811
2020-05-09,"Connecticut",-0.290659056976438
2020-05-10,"Connecticut",-0.194818270392716
2020-05-11,"Connecticut",-0.817590374033898
2020-05-12,"Connecticut",0.475945909041911
2020-05-13,"Connecticut",-0.744532267563045
2020-05-14,"Connecticut",-0.215862690005451
2020-05-15,"Connecticut",0.980229209642857
2020-05-16,"Connecticut",-0.908933910075575
2020-05-17,"Connecticut",-0.00788951385766268
2020-05-18,"Connecticut",0.538051733747125
2020-05-19,"Connecticut",-0.0546843679621816
2020-05-20,"Connecticut",0.967330157291144
2020-05-21,"Connecticut",-0.77260548947379
2020-05-22,"Connecticut",-0.776918831747025
